"Age","Year","log_mx"
5,1959,-7.00678042933951
6,1959,-7.11828492833951
7,1959,-7.23813765774807
8,1959,-7.35004794857177
9,1959,-7.45054770443456
10,1959,-7.47619659197298
11,1959,-7.53863415354554
12,1959,-7.46369607566243
13,1959,-7.46640007028781
14,1959,-7.31508297863541
15,1959,-7.27939438148231
16,1959,-7.17227804955517
17,1959,-7.04800897274477
18,1959,-6.90068569639
19,1959,-6.85609703711028
20,1959,-6.77675993995741
21,1959,-6.7941755703951
22,1959,-6.71297480975015
23,1959,-6.68770216999347
24,1959,-6.61881500241342
25,1959,-6.58749589328407
26,1959,-6.55351282297508
27,1959,-6.51126908938417
28,1959,-6.47664507062082
29,1959,-6.52444278747633
30,1959,-6.41630605486471
31,1959,-6.50293689365605
32,1959,-6.34343213156495
33,1959,-6.32664515700344
34,1959,-6.29955692076096
35,1959,-6.23396125715288
36,1959,-6.17498338583514
37,1959,-6.13948044220642
38,1959,-6.01935681861239
39,1959,-6.03120054317694
40,1959,-5.84523466087441
41,1959,-5.96460707978403
42,1959,-5.70724463420916
43,1959,-5.74830025326839
44,1959,-5.65092154445442
45,1959,-5.53545795547646
46,1959,-5.49182481552124
47,1959,-5.42105409012097
48,1959,-5.27144457566203
49,1959,-5.27579641879423
50,1959,-5.0708646733993
51,1959,-5.14829295634249
52,1959,-4.91514398785085
53,1959,-4.88928043683106
54,1959,-4.77958705444957
55,1959,-4.726583737771
56,1959,-4.60744781629534
57,1959,-4.56332691889745
58,1959,-4.40443630762553
59,1959,-4.3791680756896
60,1959,-4.17600401047047
61,1959,-4.26249287186138
62,1959,-4.02473045161002
63,1959,-3.95229492239341
64,1959,-3.85356937418229
65,1959,-3.7216724502315
66,1959,-3.6903331403827
67,1959,-3.56599230120854
68,1959,-3.4557536975076
69,1959,-3.4505867573684
70,1959,-3.18558031751354
71,1959,-3.26316786227058
72,1959,-2.98187888584414
73,1959,-2.93716019098005
74,1959,-2.81023024280927
75,1959,-2.71224202239363
76,1959,-2.62435385433626
77,1959,-2.54453346842453
78,1959,-2.35154919720555
79,1959,-2.40444280265773
80,1959,-2.17359494201115
81,1959,-2.30247891217275
82,1959,-2.03667992701137
83,1959,-2.01799817049649
84,1959,-1.82091092771507
85,1959,-1.7852329037875
86,1959,-1.68361542748905
