"Age","Year","log_mx"
74,1957,-2.76320659873362
75,1957,-2.65561265100419
76,1957,-2.54637627766136
77,1957,-2.4452305141881
78,1957,-2.33656471826807
79,1957,-2.23336108061161
80,1957,-2.12278500398206
81,1957,-2.02531793165713
82,1957,-1.92345444384681
83,1957,-1.82801063857569
84,1957,-1.72979456051558
85,1957,-1.63562117322654
86,1957,-1.54804675689838
87,1957,-1.46473295502443
88,1957,-1.38347753961021
89,1957,-1.29594794565125
90,1957,-1.21618017345061
91,1957,-1.14605651987974
92,1957,-1.06833409063188
93,1957,-1.00881882937881
94,1957,-0.935027213644869
95,1957,-0.861635214247927
96,1957,-0.799710441196402
97,1957,-0.740916984443609
98,1957,-0.685260436053229
99,1957,-0.63270091018349
100,1957,-0.583206213753336
0,1958,-3.04689410033322
1,1958,-5.47064467563081
2,1958,-6.29319983468905
3,1958,-6.69706860404437
4,1958,-6.93665590062673
5,1958,-7.14080552084012
6,1958,-7.26227527395973
7,1958,-7.37699249306405
8,1958,-7.47992233138751
9,1958,-7.55613215199277
10,1958,-7.58396593136956
11,1958,-7.60182684621491
12,1958,-7.55521110241055
13,1958,-7.48958993533986
14,1958,-7.36277517612322
15,1958,-7.23545084322506
16,1958,-7.09258207558625
17,1958,-7.00450105826284
18,1958,-6.9218144075109
19,1958,-6.87262686097003
20,1958,-6.87674187436544
21,1958,-6.84773912831618
22,1958,-6.83018933099075
23,1958,-6.78475652650052
24,1958,-6.77024732433957
25,1958,-6.757942131872
26,1958,-6.74309732418991
27,1958,-6.73012035819253
28,1958,-6.69688779955162
29,1958,-6.67450200020674
30,1958,-6.6216862941213
31,1958,-6.58310753405856
32,1958,-6.53968208355757
33,1958,-6.48349513792075
34,1958,-6.42265869485777
35,1958,-6.36455476910108
36,1958,-6.29128985855606
37,1958,-6.22429150312491
38,1958,-6.14926382743684
39,1958,-6.07294761167357
40,1958,-5.97696928788358
41,1958,-5.90595363659975
42,1958,-5.81770990630427
43,1958,-5.73172342509792
44,1958,-5.64713611116478
45,1958,-5.54286375495334
46,1958,-5.45460981097441
47,1958,-5.36491418690872
48,1958,-5.26372591570136
49,1958,-5.17113454579365
50,1958,-5.07228148928411
51,1958,-4.98406797211698
52,1958,-4.89885314569951
53,1958,-4.81472516168784
54,1958,-4.72137515588043
55,1958,-4.63947659220237
56,1958,-4.5467883241703
57,1958,-4.45722349466933
58,1958,-4.3708364363299
59,1958,-4.27994293448026
60,1958,-4.186570769689
61,1958,-4.10648741789545
62,1958,-4.00626846266235
63,1958,-3.91955316471276
64,1958,-3.8316826306331
65,1958,-3.73056140829778
66,1958,-3.64128365381013
67,1958,-3.54307613623585
68,1958,-3.44717660903395
69,1958,-3.34491567706126
70,1958,-3.23491308601175
71,1958,-3.13991833214062
72,1958,-3.02830206024462
73,1958,-2.92046357132105
74,1958,-2.81356151679567
75,1958,-2.70657126830354
76,1958,-2.5974165600197
77,1958,-2.49623580262317
78,1958,-2.38749705351108
79,1958,-2.28360781694343
80,1958,-2.17348788215998
81,1958,-2.07543702605294
82,1958,-1.97320535908394
83,1958,-1.87612784948048
84,1958,-1.7772530478932
85,1958,-1.68178991392205
86,1958,-1.59225691458656
87,1958,-1.50701335647166
88,1958,-1.42360417602519
89,1958,-1.33474653266774
90,1958,-1.2527731631098
91,1958,-1.18052161744309
92,1958,-1.10099017677415
93,1958,-1.03839025235443
94,1958,-0.964316392989517
95,1958,-0.888783629038468
96,1958,-0.824768049609082
97,1958,-0.763900850665511
98,1958,-0.706203383952453
99,1958,-0.651654922434675
100,1958,-0.600238506490399
0,1959,-3.10654209601519
1,1959,-5.5477107877511
2,1959,-6.35527579674931
3,1959,-6.75144655507749
4,1959,-6.98932288525075
5,1959,-7.18898715392877
6,1959,-7.30673082093469
7,1959,-7.42036681353877
8,1959,-7.52140217380838
9,1959,-7.59550260459814
10,1959,-7.62392400328519
11,1959,-7.63712346222281
12,1959,-7.59012980256861
13,1959,-7.52258065938288
14,1959,-7.38943414289975
15,1959,-7.25945577883797
16,1959,-7.11245190710485
17,1959,-7.0223537337397
18,1959,-6.93787488278474
19,1959,-6.890022978519
20,1959,-6.89288999455064
21,1959,-6.86362699805667
22,1959,-6.84651652400466
23,1959,-6.80237784592549
24,1959,-6.78864448366993
25,1959,-6.77609374715124
26,1959,-6.76158129448857
27,1959,-6.74816899361791
28,1959,-6.71475037323712
29,1959,-6.69210892122056
30,1959,-6.6392921574958
31,1959,-6.60100611615904
32,1959,-6.55759978617251
33,1959,-6.50143991914709
34,1959,-6.44149062202015
35,1959,-6.38357580483869
36,1959,-6.31108512456042
37,1959,-6.24421308621097
38,1959,-6.16888595887113
39,1959,-6.09337735259204
40,1959,-5.99737270359554
41,1959,-5.92595641751821
42,1959,-5.83815042522004
43,1959,-5.75174075908569
44,1959,-5.66656976889464
45,1959,-5.56276160074984
46,1959,-5.47383747675892
47,1959,-5.38376037285614
48,1959,-5.28248450514768
49,1959,-5.18963425637329
50,1959,-5.0905800940153
51,1959,-5.00216147999355
52,1959,-4.91634122356044
53,1959,-4.83181672997951
54,1959,-4.73822139293908
55,1959,-4.65558115138293
56,1959,-4.56281752310595
57,1959,-4.47318232780782
58,1959,-4.38654157570626
59,1959,-4.29553714006165
60,1959,-4.20197131278825
61,1959,-4.12106063931075
62,1959,-4.02118538157504
63,1959,-3.93437590943046
64,1959,-3.84607788673544
65,1959,-3.7452614154396
66,1959,-3.65585544000052
67,1959,-3.55766780714477
68,1959,-3.46194729575894
69,1959,-3.35994264461133
70,1959,-3.25040092973182
71,1959,-3.15532068498073
72,1959,-3.04403649974764
73,1959,-2.93654862019432
74,1959,-2.82978599326793
75,1959,-2.72299025813117
76,1959,-2.61386186252698
77,1959,-2.51266983000368
78,1959,-2.40390757519655
79,1959,-2.29979743700037
80,1959,-2.18982447222372
81,1959,-2.09158551956918
82,1959,-1.98923522438416
83,1959,-1.8916313312908
84,1959,-1.79254428738877
85,1959,-1.69666559391512
